GEN,Genetic material,DH,GY,Red.flight01,Green.flight01,Blue.flight01,RedEdge.flight01,NIR.flight01,NDVI.flight01,GNDVI.flight01,NDRE.flight01,SAVI.flight01,SCCCI.flight01,EVI.flight01,MSAVI.flight01,Red.flight02,Green.flight02,Blue.flight02,RedEdge.flight02,NIR.flight02,NDVI.flight02,GNDVI.flight02,NDRE.flight02,SAVI.flight02,SCCCI.flight02,EVI.flight02,MSAVI.flight02,Red.flight03,Green.flight03,Blue.flight03,RedEdge.flight03,NIR.flight03,NDVI.flight03,GNDVI.flight03,NDRE.flight03,SAVI.flight03,SCCCI.flight03,EVI.flight03,MSAVI.flight03,Red.flight04,Green.flight04,Blue.flight04,RedEdge.flight04,NIR.flight04,NDVI.flight04,GNDVI.flight04,NDRE.flight04,SAVI.flight04,SCCCI.flight04,EVI.flight04,MSAVI.flight04,Red.flight05,Green.flight05,Blue.flight05,RedEdge.flight05,NIR.flight05,NDVI.flight05,GNDVI.flight05,NDRE.flight05,SAVI.flight05,SCCCI.flight05,EVI.flight05,MSAVI.flight05,Red.flight06,Green.flight06,Blue.flight06,RedEdge.flight06,NIR.flight06,NDVI.flight06,GNDVI.flight06,NDRE.flight06,SAVI.flight06,SCCCI.flight06,EVI.flight06,MSAVI.flight06,Red.flight07,Green.flight07,Blue.flight07,RedEdge.flight07,NIR.flight07,NDVI.flight07,GNDVI.flight07,NDRE.flight07,SAVI.flight07,SCCCI.flight07,EVI.flight07,MSAVI.flight07,Red.flight08,Green.flight08,Blue.flight08,RedEdge.flight08,NIR.flight08,NDVI.flight08,GNDVI.flight08,NDRE.flight08,SAVI.flight08,SCCCI.flight08,EVI.flight08,MSAVI.flight08,Red.flight09,Green.flight09,Blue.flight09,RedEdge.flight09,NIR.flight09,NDVI.flight09,GNDVI.flight09,NDRE.flight09,SAVI.flight09,SCCCI.flight09,EVI.flight09,MSAVI.flight09,Red.flight10,Green.flight10,Blue.flight10,RedEdge.flight10,NIR.flight10,NDVI.flight10,GNDVI.flight10,NDRE.flight10,SAVI.flight10,SCCCI.flight10,EVI.flight10,MSAVI.flight10
G62,Populations,61.2747218778586,2671.25185786293,640.571428571429,1833.26914959677,1809.69664479136,4967.60875049446,12702.0414372449,0.907037379354416,0.767864204339286,0.469804354526786,1.36050278155881,0.519239003625,3.15168727557071,0.951166367152854,707.513392857143,2046.22118962626,2060.19748754602,5557.77177504609,15764.5122722504,0.918314641491071,0.791220431133929,0.509565551319703,1.37743239654464,0.555841520581666,2.64281417336421,0.957347813160714,559.651785942568,1605.67236116862,1594.35486073778,4400.70520132798,13060.3864583723,0.92337230998617,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.43829460466744,0.960053704017857,681.120992270702,1863.54031093289,1858.15306411394,5125.91621952507,15712.1479208161,0.918018100697278,0.802580119089026,0.534578119720903,1.37698413387323,0.580246788119172,2.2937027606129,0.957273127614413,697.731056839649,1685.76302485411,1679.50883144795,5069.34593588175,16161.6334410886,0.91767691589237,0.819905016744917,0.541387570983876,1.37646845734238,0.589489428425434,1.88404793268409,0.957094540071155,664.136673084221,1635.73056738864,1636.45686913405,4430.48097653311,15673.3007149887,0.918837770210375,0.814125066162276,0.566186854140395,1.37821373064393,0.616192427236706,1.95767978138778,0.957773122135853,778.650428281715,1698.49903240427,1699.05523634778,4783.75277340522,16059.8949263582,0.907911421868092,0.81270580871389,0.547151273837334,1.36182480399659,0.603028926799165,1.83721639031945,0.951804709281599,1139.75189518286,2114.38668147238,2126.64550262433,5593.61409497267,15563.1450506861,0.863492166706882,0.76215768952473,0.475122277845778,1.29520175503367,0.553251837565052,2.10008674775192,0.926664177208094,1624.52299559828,2408.33247583939,2601.27997876461,6566.59080119303,16321.218974002,0.817404966248189,0.74237529146245,0.428303582354476,1.22607297775487,0.526166056182854,1.75621268984804,0.899190247733893,2083.09647845202,2404.8436091622398,2699.21604429343,5492.96244208461,10615.8796587492,0.667284889594947,0.627366166731857,0.312569172815915,1.00088502557911,0.468462650594673,1.55474563272813,0.799118367205548
G63,Populations,61.3276373167175,3570.34273488743,640.571428571429,1749.25778964472,1750.52027409967,4949.77035993418,14047.3117709895,0.90781501444267,0.767864204339286,0.469804354526786,1.36167465791129,0.519239003625,2.93768093428205,0.951558242593258,707.513392857143,1987.56486530684,1977.67096536231,5634.26156957222,17383.7384137286,0.918314641491071,0.791220431133929,0.509565551340452,1.37743239654464,0.555841520588852,2.53561659262894,0.957347813160714,559.651785700128,1556.26362302997,1554.42550322217,4470.67045285932,14996.8719572321,0.923372310063008,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.26953362856059,0.960053704017857,660.534887038648,1762.99935607435,1767.80255303856,4961.85461826531,16631.3138200636,0.921301797188095,0.805484568804649,0.537775593751977,1.3819100662645,0.584426903944383,2.18531075771925,0.958949457155014,667.950561461633,1544.56487280092,1561.85777097332,4828.1433906899,16993.0827794366,0.921988126437429,0.829729853371773,0.551909910388849,1.38294455286888,0.598932662932099,1.76054512737136,0.95932800637704,635.140344475954,1609.62908393908,1606.40825266081,4527.41141389474,17049.4929240602,0.925364374068452,0.82325121479155,0.577066872569851,1.38800575092733,0.623109374608459,1.91325750665714,0.961143368442016,745.153050561844,1694.9757853542,1687.79355731013,4945.28820964848,17651.2893731171,0.916348869905162,0.822226360608161,0.560390215808439,1.37448355823015,0.611238735848407,1.81494344963636,0.956274328266404,1094.34363743166,2109.23645447109,2113.70501457039,5639.57512660519,16823.8667938819,0.874793284177453,0.773907142395694,0.490955955929444,1.31215381925017,0.561868281979596,2.09683020356717,0.933086794368124,2082.85446555608,2985.63859173159,3304.39875006456,7490.55867772534,17042.0029351094,0.785195538378384,0.709312790610835,0.393853028453285,1.17775994852945,0.503943169028555,1.86776439738354,0.878966494261702,2872.96583193537,3135.50256842845,3723.91162859563,6555.73703134856,11065.5353580457,0.587569847376152,0.557793662597579,0.256279194376626,0.881318180937656,0.439860423582698,1.56376367196322,0.740563493022989
G64,Populations,65.3781804133492,2984.37723840707,640.571428571429,1735.00008949223,1744.78970252248,4757.28364196824,13460.4004506123,0.907598963668893,0.767864204339286,0.469804354526786,1.36134901048257,0.519239003625,2.94079147514078,0.951451446725764,707.513392857143,1936.6128822164,1941.61611888313,5323.52956477803,16885.6742560952,0.918314641491071,0.791220431133929,0.509565551342048,1.37743239654464,0.555841520590661,2.47999584767995,0.957347813160714,559.65178564605,1539.219033204,1546.86095320911,4322.65073366362,14600.7785900857,0.923372310065193,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.27456104646331,0.960053704017857,658.409993256364,1751.84468790606,1760.319118373,4909.88634395806,16801.4175242267,0.921577026101808,0.805803335693773,0.538474800426969,1.38232360486237,0.585756406843154,2.14593467879984,0.959086217482152,670.425891165013,1568.03392067118,1579.40685345524,4864.62813348983,17261.4559298242,0.921978589656929,0.829460842099583,0.552803393071085,1.38292935254172,0.600179324314195,1.76192679717269,0.959323272222099,632.127720014248,1573.58941681047,1579.28140404618,4381.11152448368,16961.2687562611,0.925447137749077,0.825412994085216,0.582120680245113,1.38813023314777,0.629794285438306,1.86035465059166,0.96118553381889,737.292534124452,1651.38462089873,1656.49388015574,4821.65009537785,17842.5923174336,0.917519039502187,0.825578427923708,0.567762324816695,1.37624049624326,0.619524658773573,1.75610109288731,0.956880858574302,1057.67559316507,2053.38657851852,2070.88712731714,5531.91584619915,17395.3665482473,0.882778170980484,0.783281364782507,0.508153966457957,1.32412900461301,0.576103854196609,2.00356244404808,0.937557455808189,1711.264044334,2639.99259439674,2848.30949316907,6872.1330365333,17390.3145515445,0.823769833489771,0.742426153918383,0.439591512402449,1.23562053374347,0.534556316290025,1.88237250660144,0.903329910123802,2420.01147050756,2838.39822217313,3256.77346638289,6393.70037491989,11750.5824468043,0.662600159362047,0.61834014919614,0.305518212949392,0.99386449029469,0.464827718338078,1.60101200660662,0.79712110359758
G65,Populations,55.9765281042037,3362.95054714682,640.571428571429,1732.44993045022,1743.37058177214,4817.97612639882,13731.0503383237,0.907708209721232,0.767864204339286,0.469804354526786,1.36151372694104,0.519239003625,2.89278598203368,0.951505597531831,707.513392857143,1914.87853203863,1925.16452145865,5378.53979043531,17043.9612407436,0.918314641491071,0.791220431133929,0.509565551344315,1.37743239654464,0.555841520591328,2.40618362004432,0.957347813160714,559.651785747812,1543.01182469183,1549.32233521282,4347.80694164706,14511.3235079539,0.923372310045602,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.24028816715514,0.960053704017857,658.431830172126,1726.69164103182,1741.42743752225,4837.61628258703,16449.7371705187,0.921242594582319,0.805837140651396,0.538351235565103,1.38182124006651,0.585671939226185,2.1305071328882,0.958920133623468,669.112059803413,1520.66760301264,1542.98400621344,4735.35912352722,16788.9421890691,0.921712373115793,0.830660090972829,0.553774460893388,1.38252986211291,0.601681099303889,1.72182586300423,0.959188051943037,631.591425227927,1557.76988030281,1564.66507225855,4318.5841994415,16543.5938398719,0.924703179458416,0.824696364286734,0.581172304901937,1.38701355274839,0.629600344998861,1.85688031798718,0.96080933177835,733.861340650246,1621.4175456282,1630.67584005887,4713.74454193257,17079.331178728,0.916130883932978,0.824513255303739,0.564664201922291,1.37415477901426,0.617125574417685,1.75379914080277,0.956163834475236,1082.22102552695,2042.30036651888,2063.39474678359,5534.25500858433,16540.4160947789,0.874975737752377,0.778356301974273,0.495231714813894,1.31242501855271,0.566767821864938,1.99622163464987,0.933183968627084,1835.81465429512,2477.67361909556,2773.7481679783,6544.74475312303,15972.2180919283,0.789205693947125,0.72982288871225,0.414640840206103,1.1837717603918,0.52906054103343,1.59549490739183,0.88211284925992,2346.80397709497,2635.68967353107,3021.89919621973,5830.58301605515,10934.0899484319,0.641548404789574,0.611019210274446,0.301994090806333,0.962283007940195,0.475820302078475,1.50820284295598,0.781518940992333
G66,Populations,56.3782792021499,3921.98699379342,640.571428571429,1737.68266608056,1746.76512005952,4851.8485815407,13704.1173493429,0.90769119929535,0.767864204339286,0.469804354526786,1.36148807903984,0.519239003625,2.92973533801443,0.951497206352563,707.513392857143,1901.11885562691,1916.96135275482,5347.15176999421,17030.870371467,0.918314641491071,0.791220431133929,0.509565551343741,1.37743239654464,0.555841520590832,2.4228617746049,0.957347813160714,559.651785719966,1536.68085148326,1546.36533171989,4321.47828986382,14486.7883813238,0.923372310051528,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.23826399462325,0.960053704017857,655.794183862753,1712.78370819038,1732.94694554802,4800.99266458988,16419.9183932959,0.921588232992665,0.805935119309241,0.538353438662702,1.38233965917547,0.58545558379398,2.13986151751508,0.959091580967221,670.66292715032,1505.74640412608,1534.36241993561,4690.32076728237,16704.0262094896,0.921482644046639,0.830854001881415,0.553894197385423,1.3821848402136,0.601838440117345,1.71660706275112,0.95907113442873,626.391514565541,1542.37147798826,1552.67687103684,4278.77096753478,16466.3128871177,0.925073647650427,0.825033369855848,0.581239655008664,1.38756847671577,0.628988862782316,1.86429738765798,0.960994232828586,731.753957711033,1612.51334738784,1624.09919056921,4672.03122987175,17048.3915389384,0.916097433926367,0.824477135311827,0.564848774032017,1.37410627189174,0.617123714023677,1.76549890863029,0.956139633937123,1099.22479879369,2051.27827389824,2071.83639108501,5539.04790178349,16428.8057991739,0.872409560766191,0.776018203256849,0.492063013180985,1.30857780493432,0.564642838744472,2.01224600209384,0.93173611394154,1837.34289269949,2479.7573172858,2778.07618672309,6485.51570734158,15723.280438424,0.784577088674853,0.724314209023561,0.409388749942467,1.1768256057608,0.524758535462173,1.6091298995473,0.878701031148629,2504.88140478481,2772.97052873382,3269.29206748352,6082.38411552307,10796.4912761453,0.614589876200088,0.584784585962931,0.2739464663237,0.921847108212648,0.445850735920964,1.52824586956707,0.760712925559678
G67,Populations,57.8182922725426,3103.73709506098,640.571428571429,1702.14534584756,1738.48799462877,4619.82565177493,13035.1792657622,0.907558510109524,0.767864204339286,0.469804354526786,1.36128812661861,0.519239003625,2.80223061018624,0.951432284223973,707.513392857143,1860.00545773532,1893.57154511747,5112.04356274469,16166.8042702447,0.918314641491071,0.791220431133929,0.509565551339171,1.37743239654464,0.5558415205893,2.40971019779996,0.957347813160714,559.65178562905,1500.81158209899,1528.85242639327,4138.29784743732,13677.2733561603,0.923372310054303,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.27021833654487,0.960053704017857,660.980952753639,1739.95474613495,1763.03951188261,4832.36965175849,15990.2032668803,0.920767962424657,0.80509693272846,0.537372347511552,1.38110962279903,0.583998001170716,2.17626016348355,0.958682719032397,680.196719445424,1580.55725632573,1594.0836381976,4857.61788134308,16494.015481671,0.920551444913557,0.826805980816322,0.549013001516567,1.38078634760499,0.596561991472124,1.79139194842414,0.958595153059051,642.602008228377,1591.84346570348,1592.18869394666,4402.14148767587,16431.4619124812,0.923152647453556,0.820819854743099,0.57503806676895,1.38468669354381,0.623236211420757,1.90884077640097,0.960017155759712,757.715342030607,1672.41158403071,1669.90285021094,4824.39126592384,17045.1434611137,0.913351060233553,0.819545186552514,0.557009860790779,1.36998497760041,0.610494365026522,1.80377177651682,0.954707863629811,1154.47032416493,2120.10754248725,2123.05944942608,5642.71693646931,16630.4502627417,0.865793943918987,0.768641915428034,0.483687089875278,1.29865709439376,0.560475741085896,2.04954026780874,0.928015528552885,1870.32320386326,2547.39309569355,2878.92594213499,6644.60357176424,16123.5518852121,0.78538270275651,0.724686192426801,0.412238518679753,1.17804173667507,0.527527733373975,1.63363249831853,0.879564079816381,2331.68679854787,2609.6172174815,3018.59188721101,5901.30296848385,10993.526664895,0.650251957140101,0.618643880135444,0.305176393096177,0.975341570869617,0.471094205574592,1.48816133840423,0.787821591928595
G68,Populations,63.5077749303263,4281.75690549824,640.571428571429,1754.65448662761,1761.04868302315,4784.88744259333,12990.5226430235,0.907467829049897,0.767864204339286,0.469804354526786,1.36115141347825,0.519239003625,3.0557066814549,0.951387236688302,707.513392857143,1964.5362697461,1978.78069256296,5459.77042938268,16538.8739125682,0.918314641491071,0.791220431133929,0.509565551332541,1.37743239654464,0.555841520585895,2.54670415725159,0.957347813160714,559.651785834718,1575.25399229042,1578.45082702014,4446.69167572485,14142.2279912241,0.923372310026145,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.30974024905012,0.960053704017857,659.329156205953,1763.90978801971,1793.73935075636,4922.94549581708,16082.715886861,0.920855623783776,0.804711858585886,0.536926962857645,1.38124116401633,0.583181568305557,2.19354038409225,0.958726342645963,671.404219218512,1559.6432345227,1600.03346578211,4826.47009069818,16415.7445179571,0.920935156560665,0.826881388509385,0.548749569592881,1.3813618188341,0.596043552517038,1.7810976222937,0.958791297750637,637.01084414385,1626.19629696089,1642.4686584206,4486.45936231657,16247.6144071085,0.923785738279495,0.818936774977297,0.572612439640033,1.3856377580041,0.619393867914691,1.94209101847041,0.960338398859502,757.481781231851,1732.498061523,1738.89606957593,4958.48758284623,17006.4205927172,0.913471640584575,0.816728326031061,0.554047559841625,1.37016833490356,0.606563499761134,1.8511974940008,0.95476040613892,1154.15748504785,2177.24380698756,2184.01023036509,5759.54013769915,16729.0569336059,0.867567063435235,0.765340962037608,0.482248055709165,1.30131485002111,0.557573314049914,2.09407752275159,0.928963011352921,1839.29208740271,2687.98465955076,2927.51215957739,6796.41015440368,15883.6876966469,0.787589829675204,0.708030342529628,0.396721723585408,1.18134935225786,0.508694892615967,1.93913501543593,0.880643818414904,2795.21951183784,3131.72101557771,3718.33019736332,6563.92872479485,10805.2898043417,0.586242201381694,0.552915228744598,0.242720623383892,0.879326858457726,0.409715672444721,1.77554646450943,0.736953538922392
G69,Populations,67.9991337448096,3267.30654134256,640.571428571429,1714.69034213865,1734.98881895844,4737.05755387253,13391.5212809912,0.907655447541979,0.767864204339286,0.469804354526786,1.36143415060445,0.519239003625,2.92448572551714,0.951480060801714,707.513392857143,1933.38532564293,1940.83644815712,5372.13601827815,16753.1537905949,0.918314641491071,0.791220431133929,0.509565551339272,1.37743239654464,0.555841520589335,2.48087832969563,0.957347813160714,559.651785814395,1514.57012374756,1533.73446225336,4135.95484616003,13527.258271513,0.923372310014049,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.24222587077251,0.960053704017857,652.621638584758,1645.60335046659,1682.39511641467,4554.13068543112,15675.3971144884,0.921102708325407,0.80606281364449,0.538514317425441,1.38161100066422,0.586278269312865,2.07328783789153,0.95884968170217,660.070622249221,1460.48836927186,1499.70672801793,4522.92467639196,15966.5006563133,0.921616616010166,0.830539539166484,0.553218106483741,1.38238627433537,0.60147712065356,1.70780735993211,0.95913859840778,619.882638381169,1513.78381274724,1530.01253230408,4162.82203760864,15878.7165004495,0.92460333875918,0.823909730862591,0.579863081163253,1.38686302375469,0.62825556799431,1.86384664871973,0.960755073757495,726.896842610259,1608.02519571085,1620.86001637575,4626.54069538687,16747.0319275161,0.915892741797873,0.82341212617891,0.563632466535547,1.3738009102261,0.616471800636893,1.76746062571898,0.956027669689585,1060.05526495057,1950.79137082832,1993.83726073199,5341.56776579566,15983.9504713525,0.875946325903833,0.783667466641411,0.502866241438071,1.31388084429806,0.575237705143852,1.90919588286034,0.933725319170619,1339.88846248624,1978.5907214026,2072.12581057529,5632.36996133472,15246.8146317095,0.83518921356979,0.768042733324599,0.460035483981857,1.25274498685339,0.550046540127466,1.6590118976978,0.909808762544738,2212.92582229566,2508.47457794775,2896.91306023613,5811.13512555284,10727.4074953994,0.653193013755539,0.618686668562259,0.296548423541023,0.979750019079081,0.453915845082057,1.5491372864352,0.789551195754442
G70,Populations,57.8049946101183,3109.74147115788,640.571428571429,1722.50544516884,1739.83075886771,4720.00513359678,13355.3456229048,0.907637221601065,0.767864204339286,0.469804354526786,1.36140658909904,0.519239003625,2.95443116559789,0.951471169732959,707.513392857143,1973.78172651748,1970.9183316754,5513.10058964581,16852.024426436,0.918314641491071,0.791220431133929,0.509565551335957,1.37743239654464,0.555841520587529,2.52043785003367,0.957347813160714,559.65178577307,1550.41886845324,1552.40791696711,4343.94287047994,14074.1905533971,0.923372310039574,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.31841439931231,0.960053704017857,664.615948077471,1746.70311030854,1757.30432301584,4859.47871872282,16074.4198062216,0.920139435127415,0.804830652341636,0.537078425139549,1.3801664549469,0.583813703776743,2.18774767895908,0.958367864404788,675.354154363969,1563.14969186991,1574.90490971746,4815.17272097593,16473.1385480139,0.920566052485317,0.826983561933653,0.549088262058651,1.38080803944103,0.596679541124622,1.79830990432819,0.958602477834945,633.797105326895,1582.17154542595,1584.48114732368,4357.51143870673,16115.8554499206,0.923560177952801,0.820557396031202,0.574773237981733,1.38529854590405,0.6221432985717,1.93720275294721,0.960224499290223,747.900484740065,1663.18790244203,1663.22575068593,4795.95784883257,16706.0595249014,0.913498090873499,0.819535623049991,0.556502338692569,1.37020749521056,0.609017989918456,1.82220897553291,0.954781342864167,1128.85483331313,2065.89148238047,2084.57338237254,5551.8353481429,16087.1338261206,0.865407478858254,0.771854242217348,0.486090151741537,1.29807316945587,0.562359936413119,1.99815083794003,0.927724383410622,1798.60755840615,2444.50186870152,2753.04095345051,6409.13970867125,15683.5322202769,0.786626197913649,0.72687463016824,0.412383284761976,1.17989917432489,0.527645998042367,1.61326275714588,0.880351536196761,2376.15247578703,2652.26723579734,3054.35794390683,5898.39548312797,10971.3413028129,0.642361892659357,0.611582878103379,0.300513923035489,0.963505112740902,0.46837032136477,1.51932996951167,0.782144434633503
G71,Populations,59.6026646432859,3172.04153918545,640.571428571429,1652.91178223175,1715.20723991779,4416.93683804211,12603.5712276401,0.907404612307018,0.767864204339286,0.469804354526786,1.36105612039573,0.519239003625,2.70641428512201,0.951354735460232,707.513392857143,1773.87257909977,1836.2818882746,4872.26585236944,15952.2189573555,0.918314641491071,0.791220431133929,0.509565551345492,1.37743239654464,0.555841520593534,2.23103098483149,0.957347813160714,559.651785598391,1460.85087527572,1511.73403373951,4016.29830013444,13653.8726481874,0.923372310062961,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.10275395094091,0.960053704017857,659.59993770828,1677.58413574603,1718.51305107778,4693.88638399905,15894.1582118792,0.92063896194854,0.805923201089244,0.538296460608899,1.3809153364173,0.585958999106437,2.06982327745672,0.958617230255022,670.157930724625,1492.53338479113,1535.92097873059,4606.89169213606,16141.2761997478,0.920504363884649,0.829493712408074,0.55285131015079,1.38071463328223,0.601492697469747,1.70672298349351,0.958571342154705,635.331988128422,1566.87304575341,1584.72970159993,4326.06176964131,16163.4613380734,0.92345232735471,0.82306648175251,0.578474942149126,1.38513599920441,0.626520585357904,1.87953010192841,0.960165175883162,751.328310679298,1656.22190114265,1673.18884207556,4810.90207946874,16869.7565893203,0.913736591691953,0.821905775798092,0.560196504183841,1.37056585091404,0.612902759582043,1.78456249542207,0.954889229280624,1141.21952414331,2109.26249818018,2129.79202897514,5659.04327069483,16577.9379770869,0.867398885469325,0.772130294077587,0.487575060587651,1.30106064850422,0.562852430704291,2.00086775275674,0.928852604514547,1915.46516157094,2607.14768780364,2917.26134486639,6773.47578436987,16171.0971725885,0.785577916694321,0.724410621409665,0.41054707081352,1.17833409597169,0.523906366814349,1.6180995204007,0.879335650920288,2398.81084935893,2772.10173800832,3131.38424256112,6158.40617448705,11260.8825930656,0.643423252311471,0.605987466254753,0.298210524257502,0.965097993825456,0.455645594103705,1.64365339647977,0.780095537318284
G72,Populations,65.3905006785446,3619.15401907923,640.571428571429,1854.90671266935,1800.27188647678,5283.10310631603,14252.9727893246,0.907722228881273,0.767864204339286,0.469804354526786,1.3615348892812,0.519239003625,3.18617972295611,0.951512961178898,707.513392857143,2136.7706991918,2091.45040227844,6159.33435243252,18295.1593360045,0.918314641491071,0.791220431133929,0.50956555134075,1.37743239654464,0.55584152058936,2.53040872312051,0.957347813160714,559.651785831877,1654.64668257755,1611.86055006652,4795.70063553182,15786.2397998464,0.923372310056433,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.37193552836409,0.960053704017857,680.927349375416,1921.24852174016,1885.02484300633,5468.82829048976,17701.8680667631,0.920242586650594,0.804626987512655,0.536972014994429,1.38032219144835,0.58343625455365,2.24577340554875,0.958417081156577,700.398098159484,1723.15960533221,1692.61029740796,5338.16063572462,18051.9522863286,0.919755257405662,0.824904181324755,0.547612897265317,1.37959156547854,0.595512022562672,1.83867483415242,0.95818336334601,652.818439611932,1621.08710157407,1616.10057468251,4443.25809521128,16475.0591200283,0.92134079245872,0.819197688575998,0.574554442332752,1.38196949629429,0.623930655468394,1.91952724825817,0.959077151562437,771.647843196579,1720.37903377884,1707.9727158508,4882.48535107747,17095.3445276002,0.911024174250766,0.81708857438864,0.55603706110003,1.36649792218089,0.610815796810034,1.83910379389941,0.953458567187276,1131.04065724285,2088.19724824343,2097.20711668318,5561.56848020455,16567.4875070622,0.868298481910876,0.773229316653136,0.493173766839202,1.30241113203713,0.568733313454488,2.00257051552993,0.929329345309377,1482.19209599688,2188.7331558844,2310.61270428895,5969.08460615145,15795.6430071805,0.828533183182285,0.758000766483972,0.455166632871078,1.24276363742598,0.547810800562745,1.69429273934758,0.905515617559894,2021.94732018544,2420.93919986994,2754.68201968595,5550.62250828572,10891.56046133,0.68298076195484,0.635014087532965,0.324853838923166,1.02442339684591,0.473327181382185,1.6173967140494,0.809871105810669
G73,Populations,59.9845062330421,3486.83882625907,640.571428571429,1741.14816738483,1747.93844720421,4861.36752306121,13582.7408019462,0.907643651045846,0.767864204339286,0.469804354526786,1.36141647166253,0.519239003625,2.92445482375083,0.951474079756013,707.513392857143,1977.35138906844,1974.3439469252,5628.72428743797,17313.8698034776,0.918314641491071,0.791220431133929,0.509565551340019,1.37743239654464,0.555841520589358,2.44686466582541,0.957347813160714,559.651785591904,1544.39053529948,1551.0001869545,4343.04149028399,14580.3543919928,0.923372310074016,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.31208036832915,0.960053704017857,666.184262866399,1755.76874825905,1764.06306677525,4955.39284405563,16707.7387808293,0.920613430541925,0.805616319626579,0.537991166885347,1.38087805835825,0.585138402482212,2.13479880760744,0.958596970721128,676.311341484267,1531.90506422364,1553.25463379858,4769.34199917046,16941.198748737,0.920744055835686,0.830104478889011,0.553285014552848,1.38107605865306,0.601467394795436,1.72068454979994,0.958687768373677,626.897766771058,1536.33979288971,1548.02849239267,4265.6736304305,16528.6452162738,0.92461118844419,0.825371647323932,0.581942680522808,1.38687630574739,0.630042848174937,1.85437960309692,0.960743078991429,735.417581775927,1597.52890404549,1612.7477310393,4661.5858932629,17286.1627781175,0.915874581545235,0.826137449554839,0.567351048490172,1.37377243168365,0.620042674723343,1.73740582964435,0.955986578748383,1058.03095572273,2008.95138840607,2039.10644980271,5505.18859094351,17002.750659764,0.880612579117482,0.785449741848483,0.505242301360329,1.32088053176842,0.573717497313007,1.95582826943657,0.936305555669297,1626.87696460242,2352.7427441336,2563.04772734587,6387.20957987069,16356.1348836145,0.817869521334717,0.750768703343173,0.442017817004034,1.22676790526819,0.539005322832728,1.66243764383121,0.898840666292469,2391.78487807695,2697.65862010568,3057.52642133338,6131.15928090848,11176.2057117486,0.650417465830074,0.616463810622217,0.29863051024658,0.975588766764011,0.456319862615151,1.51634436880002,0.785788617210025
G74,Populations,63.6582675893766,2841.42683739333,640.571428571429,1727.05695010742,1744.63413839375,4631.25329894435,12497.2159797604,0.907048889986506,0.767864204339286,0.469804354526786,1.36052020956436,0.519239003625,2.95386919219616,0.951167708958398,707.513392857143,1919.16850285127,1929.68396611413,5263.83042168906,15865.0989421709,0.918314641491071,0.791220431133929,0.509565551327997,1.37743239654464,0.555841520584808,2.56061528429091,0.957347813160714,559.651785482169,1487.98893669174,1517.94364212557,4059.16992628547,13123.4951240889,0.923372310071776,0.802138830053571,0.531710473071429,1.38501073735714,0.576647343142857,2.45079170902767,0.960053704017857,665.197257255467,1755.47878747485,1760.15705284011,4938.22860870222,16109.3147423954,0.920191718658871,0.804772552582242,0.536592669966285,1.38024582337618,0.582724686044021,2.22774156078497,0.958386390505239,679.271384030109,1551.35003852244,1563.50656236122,4835.01228609132,16437.8121702,0.919870286941029,0.827141179703921,0.548040514283703,1.37976280940576,0.595755761063833,1.77904019530085,0.958239652484769,630.373625345031,1539.84000910449,1549.5200189947,4269.39737611612,16284.0240711405,0.923645812739669,0.823317068964461,0.578447111260411,1.38542633256805,0.626725753820163,1.87916096222273,0.960254937228821,746.196539987019,1617.66777700364,1626.35662393648,4736.30868879837,17173.8480410185,0.914102663928351,0.823616050521051,0.562083736667505,1.3711152416707,0.615302565267968,1.75236993982925,0.955059334939733,1082.48535488723,2064.85326694019,2075.94198140175,5638.79092665523,17291.9683630942,0.878242466233545,0.779554123903924,0.496378527125933,1.31732633059098,0.566161621612603,2.00847495013959,0.934945789145234,1585.28091605406,2324.48624013054,2483.12808220079,6391.80257957816,16699.1890690339,0.827519113331656,0.75984183392119,0.4534423316871,1.24124610980326,0.546467373571393,1.67094395973667,0.905069596758947,2039.19348229181,2453.567174215,2817.06344667017,5766.82104115184,11678.8827989067,0.705252092045215,0.657561080278422,0.348079552070452,1.05783530651309,0.491509112701064,1.57187925380412,0.82548597400092
